id,review,class
812,This app is very useful!!! It helped me with things,rating
813,This app is absolutely the best!,rating
814,The first app I ever bought...and still one of my favorites!,rating
815,The title says it all...,rating
816,"I love checking in to see the weather forecasts! And it's such a beautiful perspective of our planet!!! It takes me outside of my usual ""local"" mentality.",rating
817,Its really fun and any age can play it and enjoy it! Will get you busy for a long time!,rating
819,"I think it's a fun and AWSOME game for ""kids"" under 12 years old!!!!!",rating
820,I added about 150 movies to the app very quickly! Every movie has been in the database.,rating
821,Great app! Amazing features! Perfect for movie collectors. I love it!,rating
822,And the fact people are freaking about how real it is is why i give it a 5. It bases its replies off human replies so its very realistic but varies so much.,rating
823,Great app,rating
825,Perfect!!!!,rating
827,"The word and we listen to the word of the day and see if we know the meaning or something very close to it. We find it to be an entertaining 'game'. 
Sorry!!!  The first part of my review is in the title segment. Bummer. But...CHEERS!!!!!
5 STARS
THE BEST RATING
10 stars---no, 11 
Bbwwahahahahaha",rating
828,I'm so impressed with this App! I tell everyone how it benefit & teaches everyday.,rating
829,Great App to have around... No more need to carry a Dictionary or Thesaurus.,rating
830,Reader works great though editing on some books is off enough to be  distracting.  Like the user interface and quick loading. Still struggling to figure out how to download (or find) other books as selection is rather limited.,rating
831,I like the new features that make the product more Stanza-like. I still would like to be able to go directly from the library list to the current place in any given book without having to pass by the TOC page.,rating
832,Love this app because it helps me keep my finances in order. Easy to use!,rating
834,"I have already submitted a review when I first downloaded stating That this App is the best. Well, yesterday it proved itself. I have a health condition and yesterday I had to go to the hospital. I just emailed myself my list, printed it and was able to give it to doctor. Even the Nurses and Doctors were impressed. 

There is one thing, however, that I think would make this App even better. Add a COMMENT Area so you can write comments regarding yourself or the medications or whatever.",rating
835,This is easy to use and it helps keep up with meds and allergies for everyone in the household.  I love the med check feature.  It helps me to be a little more knowledgable about things to discuss with my doctor.  Great app!,rating
837,"Dis game Is amazing its 3D affect just adds da thrill of u being in da game!!!!
(:",rating
838,"Graphics are very nice. The game play is amazing, a lot of quick thinking. Plus you get to upgrade constantly. The one thing that bugs me is how short the game is and the way it repeats itself. That being said, I won't get tired of playing for a while.",rating
839,Awesome graphics,rating
840,Told me I was 31 when in 13 very sad app lowers self asteem lol don't get this app it is misleading and very inaccurate do not waste ur time,rating
841,Cooooool app ??????,rating
842,It is cool but not on the right age???,rating
843,This app is a good time. Fun at parties.,rating
844,Outstanding!  You will enjoy listening to podcats on this app!,rating
845,I hate iTunes and was looking forward to 'clipping the cord'... What a disappointment that ios5 doesn't update my podcast feeds.  Thanks downcast for doing what iCloud was supposed to.  So worth the $2. Catch up Apple.,rating
847,"If the stars could higher I would rate them as so. Want to be an orthopedic surgeon and this is the best app I've ever came across for learning the skeletal system!!! I would recommend it to anyone from a surgical trainee to a high school A&P student! The best, can't say it enough!",rating
848,"Pretty clever app, works well!",rating
849,A very fun and easy way to keep up with your heart rate...also quite accurate!!!,rating
850,This app is a great tool to have for just about all types of foodies.,rating
851,Great app,rating
852,"I use skritter for learning Japanese and it's an application that requires flash, however I mainly study on my iPhone and probably wouldn't keep up with the SRS if I was only able to access the program on my computer. Thanks to splashtop, now I can practice on the go. (that sounds like a infomercial lol)",rating
853,Great,rating
854,Must have,rating
855,"I love this app on my phone and iPad, too. It's accurate and easy to add/delete cities. I love the graphics, too",rating
856,Very nice !!!!!,rating
857,Very helpful in planning my day. Gives hour by hour estimated weather that is just as accurate as any other weather report. Love the graphics behind all of the information. It mostly follows the weather that is expected for the hour which adds a lot of visual interest.,rating
858,Great app and I live how it gives the sky look for the place I'm checking.,rating
859,Weather app is awesome and very easy to use!,rating
860,"Very, Very GOOD APP.",rating
861,"99cents can't go wrong. I'd like to have a map feature, but overall it does what it was programmed to do well.",rating
862,This app is the best!!! The screensavers are so mesmerizing and makes you think you are looking right outside!! I love it!!!,rating
863,Beautiful display and lots of info instantly,rating
864,"Good ,I like it. Is accurate . And high tech",rating
865,"Good ap but the usage of activity points does not work. Not shown when the add button is selected. Fix this. Other than that, no problem.",rating
866,Love the learning tool this app provides.,rating
867,Continues to amaze . . . with information  and views of stellar objects.,rating
868,It seems like a cool app from what I have been able to see. It crashes everytime I get it open. The free app got me hooked which never crashed. Get this fixed please and I will resubmit a review.,rating
870,My 4 yr old can't get enough!,rating
873,"This has everything I wanted Craigslist to have but which they NEVER THOUGHT OF!  I love to be able to see the large size pics, circle the ads I like, and cross off the ones I have no interest in.

I haven't tried to upload a picture from my Ipad.  Hope it will do that.  Thanks to whoever developed this ap!!!",rating
